TimeStamp,ASP,EQ,free_tw
2024-01-26T09:12:45.281,ASP-1732-Disp_1,L2_LO_DL_RCV0,4363
2024-01-26T09:12:46.149,ASP-1732-Disp_1,L2_LO_DL_RCV0,4368
2024-01-26T09:12:46.149,ASP-1732-Disp_1,L2_LO_UL_0,2278
2024-01-26T09:12:46.169,ASP-1732-Disp_1,L2_LO_UL_0,2279
2024-01-26T09:12:46.169,ASP-1732-Disp_1,L2_LO_UL_0,2280
2024-01-26T09:12:46.261,ASP-1732-Disp_1,L2_LO_DL_RCV0,4371
2024-01-26T09:12:46.261,ASP-1732-Disp_1,L2_LO_UL_0,2281
2024-01-26T09:12:46.356,ASP-1732-Disp_1,L2_LO_UL_0,2281
2024-01-26T09:12:46.356,ASP-1732-Disp_1,L2_LO_DL_RCV0,4371
2024-01-26T09:12:46.429,ASP-1732-Disp_1,L2_LO_UL_0,2277
2024-01-26T09:12:46.429,ASP-1732-Disp_1,L2_LO_DL_RCV0,4368
2024-01-26T09:12:46.429,ASP-1732-Disp_1,L2_LO_UL_0,2278
2024-01-26T09:12:46.449,ASP-1732-Disp_1,L2_LO_DL_RCV0,4368
2024-01-26T09:12:46.449,ASP-1732-Disp_1,L2_LO_UL_0,2278
2024-01-26T09:12:46.486,ASP-1732-Disp_1,L2_LO_UL_0,2279
2024-01-26T09:12:46.486,ASP-1732-Disp_1,L2_LO_DL_RCV0,4369
2024-01-26T09:12:46.549,ASP-1732-Disp_1,L2_LO_UL_0,2279
2024-01-26T09:12:46.549,ASP-1732-Disp_1,L2_LO_UL_0,2280
2024-01-26T09:12:47.096,ASP-1732-Disp_1,L2_LO_UL_0,2277
2024-01-26T09:12:47.096,ASP-1732-Disp_1,L2_LO_DL_RCV0,4369
2024-01-26T09:12:47.101,ASP-1732-Disp_1,L2_LO_UL_0,2276
2024-01-26T09:12:47.101,ASP-1732-Disp_1,L2_LO_DL_RCV0,4368
2024-01-26T09:12:47.129,ASP-1732-Disp_1,L2_LO_DL_RCV0,4368
2024-01-26T09:12:47.129,ASP-1732-Disp_1,L2_LO_UL_0,2276
2024-01-26T09:12:47.289,ASP-1732-Disp_1,L2_LO_UL_0,2279
2024-01-26T09:12:47.321,ASP-1732-Disp_1,L2_LO_UL_0,2277
2024-01-26T09:12:47.321,ASP-1732-Disp_1,L2_LO_DL_RCV0,4369
2024-01-26T09:12:47.321,ASP-1732-Disp_1,L2_LO_DL_RCV0,4369
2024-01-26T09:12:47.696,ASP-1732-Disp_1,L2_LO_UL_0,2271
2024-01-26T09:12:48.829,ASP-1732-Disp_1,L2_LO_DL_RCV0,4379
2024-01-26T09:12:48.829,ASP-1732-Disp_1,L2_LO_UL_0,2284
2024-01-26T09:12:48.829,ASP-1732-Disp_1,L2_LO_DL_RCV0,4380
2024-01-26T09:12:48.829,ASP-1732-Disp_1,L2_LO_UL_0,2285
2024-01-26T09:12:48.850,ASP-1732-Disp_1,L2_LO_UL_0,2285
2024-01-26T09:12:48.850,ASP-1732-Disp_1,L2_LO_DL_RCV0,4380
2024-01-26T09:12:48.896,ASP-1732-Disp_1,L2_LO_UL_0,2285
2024-01-26T09:12:48.896,ASP-1732-Disp_1,L2_LO_UL_0,2286
2024-01-26T09:12:48.898,ASP-1732-Disp_1,L2_LO_UL_0,2286
2024-01-26T09:12:48.898,ASP-1732-Disp_1,L2_LO_DL_RCV0,4381
2024-01-26T09:12:48.904,ASP-1732-Disp_1,L2_LO_UL_0,2285
2024-01-26T09:12:48.904,ASP-1732-Disp_1,L2_LO_DL_RCV0,4380
2024-01-26T09:12:48.949,ASP-1732-Disp_1,L2_LO_DL_RCV0,4379
2024-01-26T09:12:48.949,ASP-1732-Disp_1,L2_LO_UL_0,2284
2024-01-26T09:12:48.970,ASP-1732-Disp_1,L2_LO_DL_RCV0,4380
2024-01-26T09:12:48.970,ASP-1732-Disp_1,L2_LO_UL_0,2285
2024-01-26T09:12:49.113,ASP-1732-Disp_1,L2_LO_UL_0,2282
2024-01-26T09:12:49.113,ASP-1732-Disp_1,L2_LO_DL_RCV0,4378
2024-01-26T09:12:49.114,ASP-1732-Disp_1,L2_LO_DL_RCV0,4378
2024-01-26T09:12:49.114,ASP-1732-Disp_1,L2_LO_UL_0,2282
2024-01-26T09:12:49.120,ASP-1732-Disp_1,L2_LO_UL_0,2282
2024-01-26T09:12:49.120,ASP-1732-Disp_1,L2_LO_DL_RCV0,4378
2024-01-26T09:12:49.257,ASP-1732-Disp_1,L2_LO_UL_0,2282
2024-01-26T09:12:49.257,ASP-1732-Disp_1,L2_LO_DL_RCV0,4378
2024-01-26T09:12:49.269,ASP-1732-Disp_1,L2_LO_DL_RCV0,4378
2024-01-26T09:12:49.277,ASP-1732-Disp_1,L2_LO_UL_0,2282
2024-01-26T09:12:49.277,ASP-1732-Disp_1,L2_LO_DL_RCV0,4378
2024-01-26T09:12:49.279,ASP-1732-Disp_1,L2_LO_UL_0,2280
2024-01-26T09:12:49.279,ASP-1732-Disp_1,L2_LO_DL_RCV0,4376
2024-01-26T09:12:49.401,ASP-1732-Disp_1,L2_LO_UL_0,2281
2024-01-26T09:12:50.169,ASP-1732-Disp_1,L2_LO_UL_0,2280
2024-01-26T09:12:50.189,ASP-1732-Disp_1,L2_LO_DL_RCV0,4377
2024-01-26T09:12:50.189,ASP-1732-Disp_1,L2_LO_UL_0,2281
2024-01-26T09:12:50.337,ASP-1732-Disp_1,L2_LO_DL_RCV0,4378
2024-01-26T09:12:50.355,ASP-1732-Disp_1,L2_LO_UL_0,2282
2024-01-26T09:12:50.355,ASP-1732-Disp_1,L2_LO_DL_RCV0,4378
2024-01-26T09:12:50.435,ASP-1732-Disp_1,L2_LO_DL_RCV0,4377
2024-01-26T09:12:50.435,ASP-1732-Disp_1,L2_LO_UL_0,2281
2024-01-26T09:12:50.509,ASP-1732-Disp_1,L2_LO_UL_0,2280
2024-01-26T09:12:50.549,ASP-1732-Disp_1,L2_LO_DL_RCV0,4376
2024-01-26T09:12:50.549,ASP-1732-Disp_1,L2_LO_UL_0,2280
2024-01-26T09:12:50.549,ASP-1732-Disp_1,L2_LO_DL_RCV0,4377
2024-01-26T09:12:50.549,ASP-1732-Disp_1,L2_LO_UL_0,2281
2024-01-26T09:12:50.569,ASP-1732-Disp_1,L2_LO_DL_RCV0,4377
2024-01-26T09:12:50.643,ASP-1732-Disp_1,L2_LO_UL_0,2281
2024-01-26T09:12:50.643,ASP-1732-Disp_1,L2_LO_DL_RCV0,4378
2024-01-26T09:12:50.829,ASP-1732-Disp_1,L2_LO_DL_RCV0,4376
2024-01-26T09:12:50.829,ASP-1732-Disp_1,L2_LO_UL_0,2279
2024-01-26T09:12:51.591,ASP-1732-Disp_1,L2_LO_UL_0,2283
2024-01-26T09:12:51.591,ASP-1732-Disp_1,L2_LO_DL_RCV0,4381
2024-01-26T09:12:51.596,ASP-1732-Disp_1,L2_LO_DL_RCV0,4381
2024-01-26T09:12:51.596,ASP-1732-Disp_1,L2_LO_UL_0,2283
2024-01-26T09:12:51.638,ASP-1732-Disp_1,L2_LO_UL_0,2284
2024-01-26T09:12:51.638,ASP-1732-Disp_1,L2_LO_DL_RCV0,4382
2024-01-26T09:12:51.708,ASP-1732-Disp_1,L2_LO_UL_0,2286
2024-01-26T09:12:51.708,ASP-1732-Disp_1,L2_LO_DL_RCV0,4384
2024-01-26T09:12:51.709,ASP-1732-Disp_1,L2_LO_DL_RCV0,4384
2024-01-26T09:12:51.709,ASP-1732-Disp_1,L2_LO_UL_0,2286
2024-01-26T09:12:51.789,ASP-1732-Disp_1,L2_LO_DL_RCV0,4385
2024-01-26T09:12:51.789,ASP-1732-Disp_1,L2_LO_UL_0,2287
2024-01-26T09:12:51.903,ASP-1732-Disp_1,L2_LO_UL_0,2284
2024-01-26T09:12:51.910,ASP-1732-Disp_1,L2_LO_UL_0,2283
2024-01-26T09:12:51.949,ASP-1732-Disp_1,L2_LO_DL_RCV0,4380
2024-01-26T09:12:52.029,ASP-1732-Disp_1,L2_LO_DL_RCV0,4380
2024-01-26T09:12:52.029,ASP-1732-Disp_1,L2_LO_UL_0,2281
2024-01-26T09:12:52.034,ASP-1732-Disp_1,L2_LO_UL_0,2281
2024-01-26T09:12:52.034,ASP-1732-Disp_1,L2_LO_DL_RCV0,4380
2024-01-26T09:12:52.074,ASP-1732-Disp_1,L2_LO_UL_0,2281
2024-01-26T09:12:52.074,ASP-1732-Disp_1,L2_LO_DL_RCV0,4380
2024-01-26T09:12:52.081,ASP-1732-Disp_1,L2_LO_UL_0,2280
2024-01-26T09:12:52.081,ASP-1732-Disp_1,L2_LO_DL_RCV0,4379
2024-01-26T09:12:52.706,ASP-1732-Disp_1,L2_LO_UL_0,2276
2024-01-26T09:12:52.749,ASP-1732-Disp_1,L2_LO_UL_0,2276
2024-01-26T09:12:52.779,ASP-1732-Disp_1,L2_LO_UL_0,2276
2024-01-26T09:12:52.779,ASP-1732-Disp_1,L2_LO_DL_RCV0,4375
2024-01-26T09:12:52.889,ASP-1732-Disp_1,L2_LO_DL_RCV0,4374
2024-01-26T09:12:52.889,ASP-1732-Disp_1,L2_LO_UL_0,2275
2024-01-26T09:12:52.913,ASP-1732-Disp_1,L2_LO_UL_0,2274
2024-01-26T09:12:52.913,ASP-1732-Disp_1,L2_LO_DL_RCV0,4373
2024-01-26T09:12:53.041,ASP-1732-Disp_1,L2_LO_UL_0,2271
2024-01-26T09:12:53.041,ASP-1732-Disp_1,L2_LO_DL_RCV0,4370
2024-01-26T09:12:53.709,ASP-1732-Disp_1,L2_LO_DL_RCV0,4362
2024-01-26T09:12:53.709,ASP-1732-Disp_1,L2_LO_UL_0,2262
2024-01-26T09:12:53.949,ASP-1732-Disp_1,L2_LO_DL_RCV0,4365
2024-01-26T09:12:54.685,ASP-1732-Disp_1,L2_LO_UL_0,2268
2024-01-26T09:12:54.685,ASP-1732-Disp_1,L2_LO_DL_RCV0,4368
2024-01-26T09:12:54.719,ASP-1732-Disp_1,L2_LO_UL_0,2267
2024-01-26T09:12:54.719,ASP-1732-Disp_1,L2_LO_DL_RCV0,4367
2024-01-26T09:12:54.836,ASP-1732-Disp_1,L2_LO_UL_0,2266
2024-01-26T09:12:54.836,ASP-1732-Disp_1,L2_LO_DL_RCV0,4366
2024-01-26T09:12:54.849,ASP-1732-Disp_1,L2_LO_UL_0,2267
2024-01-26T09:12:54.889,ASP-1732-Disp_1,L2_LO_UL_0,2268
2024-01-26T09:12:55.009,ASP-1732-Disp_1,L2_LO_DL_RCV0,4368
2024-01-26T09:12:55.709,ASP-1732-Disp_1,L2_LO_DL_RCV0,4370
2024-01-26T09:12:55.769,ASP-1732-Disp_1,L2_LO_UL_0,2271
2024-01-26T09:12:55.873,ASP-1732-Disp_1,L2_LO_DL_RCV0,4371
2024-01-26T09:12:55.873,ASP-1732-Disp_1,L2_LO_UL_0,2271
2024-01-26T09:12:55.931,ASP-1732-Disp_1,L2_LO_UL_0,2270
2024-01-26T09:12:55.931,ASP-1732-Disp_1,L2_LO_DL_RCV0,4371
2024-01-26T09:12:55.963,ASP-1732-Disp_1,L2_LO_UL_0,2268
2024-01-26T09:12:55.963,ASP-1732-Disp_1,L2_LO_DL_RCV0,4369
2024-01-26T09:12:55.993,ASP-1732-Disp_1,L2_LO_UL_0,2267
2024-01-26T09:12:55.993,ASP-1732-Disp_1,L2_LO_DL_RCV0,4368
2024-01-26T09:12:56.070,ASP-1732-Disp_1,L2_LO_UL_0,2265
2024-01-26T09:12:56.070,ASP-1732-Disp_1,L2_LO_DL_RCV0,4366
2024-01-26T09:12:56.075,ASP-1732-Disp_1,L2_LO_UL_0,2264
2024-01-26T09:12:56.075,ASP-1732-Disp_1,L2_LO_DL_RCV0,4365
2024-01-26T09:12:56.088,ASP-1732-Disp_1,L2_LO_UL_0,2263
2024-01-26T09:12:56.088,ASP-1732-Disp_1,L2_LO_DL_RCV0,4364
2024-01-26T09:12:56.109,ASP-1732-Disp_1,L2_LO_DL_RCV0,4364
2024-01-26T09:12:56.849,ASP-1732-Disp_1,L2_LO_UL_0,2269
2024-01-26T09:12:56.889,ASP-1732-Disp_1,L2_LO_DL_RCV0,4370
2024-01-26T09:12:56.889,ASP-1732-Disp_1,L2_LO_DL_RCV0,4371
2024-01-26T09:12:56.950,ASP-1732-Disp_1,L2_LO_UL_0,2270
2024-01-26T09:12:56.989,ASP-1732-Disp_1,L2_LO_DL_RCV0,4372
2024-01-26T09:12:56.989,ASP-1732-Disp_1,L2_LO_UL_0,2271
2024-01-26T09:12:57.204,ASP-1732-Disp_1,L2_LO_UL_0,2272
2024-01-26T09:12:57.204,ASP-1732-Disp_1,L2_LO_DL_RCV0,4373
2024-01-26T09:12:57.257,ASP-1732-Disp_1,L2_LO_UL_0,2271
2024-01-26T09:12:57.713,ASP-1732-Disp_1,L2_LO_UL_0,2274
2024-01-26T09:12:57.713,ASP-1732-Disp_1,L2_LO_DL_RCV0,4375
2024-01-26T09:12:58.570,ASP-1732-Disp_1,L2_LO_UL_0,2277
2024-01-26T09:12:58.749,ASP-1732-Disp_1,L2_LO_DL_RCV0,4381
2024-01-26T09:12:58.851,ASP-1732-Disp_1,L2_LO_UL_0,2277
2024-01-26T09:12:58.851,ASP-1732-Disp_1,L2_LO_DL_RCV0,4380
2024-01-26T09:12:58.916,ASP-1732-Disp_1,L2_LO_UL_0,2279
2024-01-26T09:12:58.916,ASP-1732-Disp_1,L2_LO_DL_RCV0,4382
2024-01-26T09:12:58.930,ASP-1732-Disp_1,L2_LO_UL_0,2280
2024-01-26T09:12:58.930,ASP-1732-Disp_1,L2_LO_DL_RCV0,4384
2024-01-26T09:12:58.930,ASP-1732-Disp_1,L2_LO_UL_0,2281
2024-01-26T09:12:58.930,ASP-1732-Disp_1,L2_LO_DL_RCV0,4385
2024-01-26T09:12:58.930,ASP-1732-Disp_1,L2_LO_UL_0,2282
2024-01-26T09:12:58.969,ASP-1732-Disp_1,L2_LO_DL_RCV0,4387
2024-01-26T09:12:58.969,ASP-1732-Disp_1,L2_LO_UL_0,2284
2024-01-26T09:12:59.009,ASP-1732-Disp_1,L2_LO_UL_0,2287
2024-01-26T09:12:59.662,ASP-1732-Disp_1,L2_LO_UL_0,2285
2024-01-26T09:12:59.662,ASP-1732-Disp_1,L2_LO_DL_RCV0,4388
2024-01-26T09:12:59.678,ASP-1732-Disp_1,L2_LO_UL_0,2284
2024-01-26T09:12:59.678,ASP-1732-Disp_1,L2_LO_DL_RCV0,4387
2024-01-26T09:12:59.688,ASP-1732-Disp_1,L2_LO_UL_0,2283
2024-01-26T09:12:59.688,ASP-1732-Disp_1,L2_LO_DL_RCV0,4386
2024-01-26T09:12:59.709,ASP-1732-Disp_1,L2_LO_DL_RCV0,4386
2024-01-26T09:12:59.709,ASP-1732-Disp_1,L2_LO_UL_0,2283
2024-01-26T09:12:59.720,ASP-1732-Disp_1,L2_LO_UL_0,2283
2024-01-26T09:12:59.720,ASP-1732-Disp_1,L2_LO_DL_RCV0,4386
2024-01-26T09:12:59.724,ASP-1732-Disp_1,L2_LO_DL_RCV0,4386
2024-01-26T09:12:59.724,ASP-1732-Disp_1,L2_LO_UL_0,2283
2024-01-26T09:12:59.728,ASP-1732-Disp_1,L2_LO_DL_RCV0,4387
2024-01-26T09:12:59.728,ASP-1732-Disp_1,L2_LO_UL_0,2284
2024-01-26T09:12:59.730,ASP-1732-Disp_1,L2_LO_DL_RCV0,4388
2024-01-26T09:12:59.730,ASP-1732-Disp_1,L2_LO_UL_0,2285
2024-01-26T09:12:59.786,ASP-1732-Disp_1,L2_LO_DL_RCV0,4389
2024-01-26T09:12:59.786,ASP-1732-Disp_1,L2_LO_UL_0,2286
2024-01-26T09:12:59.876,ASP-1732-Disp_1,L2_LO_DL_RCV0,4390
2024-01-26T09:12:59.876,ASP-1732-Disp_1,L2_LO_UL_0,2287
2024-01-26T09:12:59.896,ASP-1732-Disp_1,L2_LO_DL_RCV0,4390
2024-01-26T09:12:59.896,ASP-1732-Disp_1,L2_LO_UL_0,2287
2024-01-26T09:12:59.971,ASP-1732-Disp_1,L2_LO_UL_0,2286
2024-01-26T09:12:59.971,ASP-1732-Disp_1,L2_LO_DL_RCV0,4389
2024-01-26T09:12:59.996,ASP-1732-Disp_1,L2_LO_UL_0,2285
2024-01-26T09:12:59.996,ASP-1732-Disp_1,L2_LO_DL_RCV0,4388
2024-01-26T09:13:00.003,ASP-1732-Disp_1,L2_LO_DL_RCV0,4387
2024-01-26T09:13:00.004,ASP-1732-Disp_1,L2_LO_UL_0,2284
2024-01-26T09:13:00.771,ASP-1732-Disp_1,L2_LO_UL_0,2282
2024-01-26T09:13:00.771,ASP-1732-Disp_1,L2_LO_DL_RCV0,4385
2024-01-26T09:13:00.779,ASP-1732-Disp_1,L2_LO_DL_RCV0,4385
2024-01-26T09:13:00.779,ASP-1732-Disp_1,L2_LO_UL_0,2282
2024-01-26T09:13:00.790,ASP-1732-Disp_1,L2_LO_DL_RCV0,4386
2024-01-26T09:13:00.790,ASP-1732-Disp_1,L2_LO_UL_0,2283
2024-01-26T09:13:00.814,ASP-1732-Disp_1,L2_LO_DL_RCV0,4387
2024-01-26T09:13:00.814,ASP-1732-Disp_1,L2_LO_UL_0,2284
2024-01-26T09:13:00.829,ASP-1732-Disp_1,L2_LO_DL_RCV0,4388
2024-01-26T09:13:00.829,ASP-1732-Disp_1,L2_LO_UL_0,2285
2024-01-26T09:13:00.835,ASP-1732-Disp_1,L2_LO_UL_0,2285
2024-01-26T09:13:00.835,ASP-1732-Disp_1,L2_LO_DL_RCV0,4388
2024-01-26T09:13:01.584,ASP-1732-Disp_1,L2_LO_UL_0,2281
2024-01-26T09:13:01.584,ASP-1732-Disp_1,L2_LO_DL_RCV0,4384
2024-01-26T09:13:01.866,ASP-1732-Disp_1,L2_LO_UL_0,2273
2024-01-26T09:13:01.866,ASP-1732-Disp_1,L2_LO_DL_RCV0,4377
2024-01-26T09:13:01.970,ASP-1732-Disp_1,L2_LO_UL_0,2273
2024-01-26T09:13:01.972,ASP-1732-Disp_1,L2_LO_UL_0,2273
2024-01-26T09:13:02.009,ASP-1732-Disp_1,L2_LO_UL_0,2273
2024-01-26T09:13:02.439,ASP-1732-Disp_1,L2_LO_DL_RCV0,4381
2024-01-26T09:13:02.439,ASP-1732-Disp_1,L2_LO_UL_0,2277
2024-01-26T09:13:02.532,ASP-1732-Disp_1,L2_LO_DL_RCV0,4379
2024-01-26T09:13:02.532,ASP-1732-Disp_1,L2_LO_UL_0,2275
2024-01-26T09:13:02.550,ASP-1732-Disp_1,L2_LO_UL_0,2276
2024-01-26T09:13:02.550,ASP-1732-Disp_1,L2_LO_DL_RCV0,4381
2024-01-26T09:13:02.570,ASP-1732-Disp_1,L2_LO_DL_RCV0,4384
2024-01-26T09:13:02.570,ASP-1732-Disp_1,L2_LO_UL_0,2280
2024-01-26T09:13:02.629,ASP-1732-Disp_1,L2_LO_DL_RCV0,4385
2024-01-26T09:13:02.630,ASP-1732-Disp_1,L2_LO_UL_0,2281
2024-01-26T09:13:02.643,ASP-1732-Disp_1,L2_LO_UL_0,2280
2024-01-26T09:13:02.736,ASP-1732-Disp_1,L2_LO_DL_RCV0,4382
2024-01-26T09:13:02.848,ASP-1732-Disp_1,L2_LO_UL_0,2276
2024-01-26T09:13:02.848,ASP-1732-Disp_1,L2_LO_DL_RCV0,4380
2024-01-26T09:13:02.869,ASP-1732-Disp_1,L2_LO_DL_RCV0,4379
2024-01-26T09:13:03.621,ASP-1732-Disp_1,L2_LO_UL_0,2269
2024-01-26T09:13:03.621,ASP-1732-Disp_1,L2_LO_DL_RCV0,4373
2024-01-26T09:13:03.688,ASP-1732-Disp_1,L2_LO_UL_0,2269
2024-01-26T09:13:03.689,ASP-1732-Disp_1,L2_LO_DL_RCV0,4374
2024-01-26T09:13:03.729,ASP-1732-Disp_1,L2_LO_UL_0,2271
2024-01-26T09:13:03.881,ASP-1732-Disp_1,L2_LO_UL_0,2271
2024-01-26T09:13:03.881,ASP-1732-Disp_1,L2_LO_DL_RCV0,4375
2024-01-26T09:13:03.909,ASP-1732-Disp_1,L2_LO_DL_RCV0,4375
2024-01-26T09:13:03.909,ASP-1732-Disp_1,L2_LO_UL_0,2271
2024-01-26T09:13:03.955,ASP-1732-Disp_1,L2_LO_UL_0,2270
2024-01-26T09:13:03.955,ASP-1732-Disp_1,L2_LO_DL_RCV0,4375
2024-01-26T09:13:04.629,ASP-1732-Disp_1,L2_LO_UL_0,2264
2024-01-26T09:13:04.629,ASP-1732-Disp_1,L2_LO_DL_RCV0,4369
2024-01-26T09:13:04.769,ASP-1732-Disp_1,L2_LO_UL_0,2263
2024-01-26T09:13:04.849,ASP-1732-Disp_1,L2_LO_UL_0,2262
2024-01-26T09:13:04.849,ASP-1732-Disp_1,L2_LO_DL_RCV0,4368
2024-01-26T09:13:04.849,ASP-1732-Disp_1,L2_LO_UL_0,2263
2024-01-26T09:13:04.949,ASP-1732-Disp_1,L2_LO_DL_RCV0,4371
2024-01-26T09:13:04.969,ASP-1732-Disp_1,L2_LO_UL_0,2267
2024-01-26T09:13:05.636,ASP-1732-Disp_1,L2_LO_UL_0,2263
2024-01-26T09:13:05.636,ASP-1732-Disp_1,L2_LO_DL_RCV0,4368
2024-01-26T09:13:05.649,ASP-1732-Disp_1,L2_LO_UL_0,2263
2024-01-26T09:13:05.649,ASP-1732-Disp_1,L2_LO_UL_0,2264
2024-01-26T09:13:05.668,ASP-1732-Disp_1,L2_LO_UL_0,2264
2024-01-26T09:13:05.669,ASP-1732-Disp_1,L2_LO_DL_RCV0,4369
2024-01-26T09:13:05.729,ASP-1732-Disp_1,L2_LO_DL_RCV0,4371
2024-01-26T09:13:05.729,ASP-1732-Disp_1,L2_LO_UL_0,2266
2024-01-26T09:13:06.451,ASP-1732-Disp_1,L2_LO_UL_0,2265
2024-01-26T09:13:06.451,ASP-1732-Disp_1,L2_LO_DL_RCV0,4370
2024-01-26T09:13:06.510,ASP-1732-Disp_1,L2_LO_DL_RCV0,4368
2024-01-26T09:13:06.510,ASP-1732-Disp_1,L2_LO_UL_0,2264
2024-01-26T09:13:06.549,ASP-1732-Disp_1,L2_LO_DL_RCV0,4370
2024-01-26T09:13:06.549,ASP-1732-Disp_1,L2_LO_DL_RCV0,4371
2024-01-26T09:13:06.549,ASP-1732-Disp_1,L2_LO_UL_0,2265
2024-01-26T09:13:06.589,ASP-1732-Disp_1,L2_LO_DL_RCV0,4373
2024-01-26T09:13:06.706,ASP-1732-Disp_1,L2_LO_DL_RCV0,4373
2024-01-26T09:13:06.706,ASP-1732-Disp_1,L2_LO_UL_0,2268
2024-01-26T09:13:06.829,ASP-1732-Disp_1,L2_LO_DL_RCV0,4372
2024-01-26T09:13:06.829,ASP-1732-Disp_1,L2_LO_UL_0,2267
2024-01-26T09:13:06.830,ASP-1732-Disp_1,L2_LO_DL_RCV0,4373
2024-01-26T09:13:06.830,ASP-1732-Disp_1,L2_LO_UL_0,2268
2024-01-26T09:13:06.865,ASP-1732-Disp_1,L2_LO_UL_0,2266
2024-01-26T09:13:06.865,ASP-1732-Disp_1,L2_LO_DL_RCV0,4371
2024-01-26T09:13:07.686,ASP-1732-Disp_1,L2_LO_DL_RCV0,4384
2024-01-26T09:13:07.701,ASP-1732-Disp_1,L2_LO_UL_0,2279
2024-01-26T09:13:07.701,ASP-1732-Disp_1,L2_LO_DL_RCV0,4384
2024-01-26T09:13:07.929,ASP-1732-Disp_1,L2_LO_DL_RCV0,4383
2024-01-26T09:13:08.093,ASP-1732-Disp_1,L2_LO_UL_0,2277
2024-01-26T09:13:08.093,ASP-1732-Disp_1,L2_LO_DL_RCV0,4383
2024-01-26T09:13:08.129,ASP-1732-Disp_1,L2_LO_DL_RCV0,4383
2024-01-26T09:13:08.129,ASP-1732-Disp_1,L2_LO_UL_0,2277
2024-01-26T09:13:08.856,ASP-1732-Disp_1,L2_LO_UL_0,2278
2024-01-26T09:13:08.856,ASP-1732-Disp_1,L2_LO_DL_RCV0,4385
2024-01-26T09:13:08.861,ASP-1732-Disp_1,L2_LO_DL_RCV0,4385
2024-01-26T09:13:08.861,ASP-1732-Disp_1,L2_LO_UL_0,2278
2024-01-26T09:13:08.886,ASP-1732-Disp_1,L2_LO_UL_0,2277
2024-01-26T09:13:08.886,ASP-1732-Disp_1,L2_LO_DL_RCV0,4384
2024-01-26T09:13:09.230,ASP-1732-Disp_1,L2_LO_UL_0,2282
2024-01-26T09:13:09.230,ASP-1732-Disp_1,L2_LO_DL_RCV0,4389
2024-01-26T09:13:09.250,ASP-1732-Disp_1,L2_LO_DL_RCV0,4389
2024-01-26T09:13:09.309,ASP-1732-Disp_1,L2_LO_UL_0,2282
2024-01-26T09:13:09.309,ASP-1732-Disp_1,L2_LO_DL_RCV0,4390
2024-01-26T09:13:09.309,ASP-1732-Disp_1,L2_LO_UL_0,2283
2024-01-26T09:13:09.311,ASP-1732-Disp_1,L2_LO_UL_0,2283
2024-01-26T09:13:09.311,ASP-1732-Disp_1,L2_LO_DL_RCV0,4390
2024-01-26T09:13:09.329,ASP-1732-Disp_1,L2_LO_DL_RCV0,4390
2024-01-26T09:13:09.329,ASP-1732-Disp_1,L2_LO_DL_RCV0,4391
2024-01-26T09:13:09.329,ASP-1732-Disp_1,L2_LO_UL_0,2284
2024-01-26T09:13:09.469,ASP-1732-Disp_1,L2_LO_DL_RCV0,4393
2024-01-26T09:13:09.509,ASP-1732-Disp_1,L2_LO_DL_RCV0,4393
2024-01-26T09:13:10.356,ASP-1732-Disp_1,L2_LO_UL_0,2281
2024-01-26T09:13:10.356,ASP-1732-Disp_1,L2_LO_DL_RCV0,4388
2024-01-26T09:13:10.409,ASP-1732-Disp_1,L2_LO_UL_0,2280
2024-01-26T09:13:10.409,ASP-1732-Disp_1,L2_LO_DL_RCV0,4387
2024-01-26T09:13:10.509,ASP-1732-Disp_1,L2_LO_DL_RCV0,4388
2024-01-26T09:13:10.509,ASP-1732-Disp_1,L2_LO_UL_0,2281
2024-01-26T09:13:10.771,ASP-1732-Disp_1,L2_LO_UL_0,2285
2024-01-26T09:13:10.771,ASP-1732-Disp_1,L2_LO_DL_RCV0,4392
2024-01-26T09:13:10.969,ASP-1732-Disp_1,L2_LO_UL_0,2285
2024-01-26T09:13:11.589,ASP-1732-Disp_1,L2_LO_UL_0,2276
2024-01-26T09:13:11.590,ASP-1732-Disp_1,L2_LO_DL_RCV0,4385
2024-01-26T09:13:11.590,ASP-1732-Disp_1,L2_LO_UL_0,2277
2024-01-26T09:13:11.630,ASP-1732-Disp_1,L2_LO_UL_0,2280
2024-01-26T09:13:11.631,ASP-1732-Disp_1,L2_LO_UL_0,2280
2024-01-26T09:13:11.631,ASP-1732-Disp_1,L2_LO_DL_RCV0,4388
2024-01-26T09:13:11.688,ASP-1732-Disp_1,L2_LO_DL_RCV0,4386
2024-01-26T09:13:11.688,ASP-1732-Disp_1,L2_LO_UL_0,2277
2024-01-26T09:13:11.710,ASP-1732-Disp_1,L2_LO_UL_0,2276
2024-01-26T09:13:11.710,ASP-1732-Disp_1,L2_LO_DL_RCV0,4386
2024-01-26T09:13:11.869,ASP-1732-Disp_1,L2_LO_UL_0,2281
2024-01-26T09:13:11.869,ASP-1732-Disp_1,L2_LO_DL_RCV0,4390
2024-01-26T09:13:11.924,ASP-1732-Disp_1,L2_LO_UL_0,2282
2024-01-26T09:13:12.049,ASP-1732-Disp_1,L2_LO_DL_RCV0,4388
2024-01-26T09:13:12.049,ASP-1732-Disp_1,L2_LO_UL_0,2279
2024-01-26T09:13:12.728,ASP-1732-Disp_1,L2_LO_DL_RCV0,4380
